areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000007,London,region,2021-07-30,5437
E12000007,London,region,2021-07-29,6057
E12000007,London,region,2021-07-28,5860
E12000007,London,region,2021-07-27,6037
E12000007,London,region,2021-07-26,5437
E12000007,London,region,2021-07-25,4108
E12000007,London,region,2021-07-24,7424
E12000007,London,region,2021-07-23,6709
E12000007,London,region,2021-07-22,6910
E12000007,London,region,2021-07-21,7174
E12000007,London,region,2021-07-20,6440
E12000007,London,region,2021-07-19,6417
E12000007,London,region,2021-07-18,5312
E12000007,London,region,2021-07-17,10822
E12000007,London,region,2021-07-16,9128
E12000007,London,region,2021-07-15,10239
E12000007,London,region,2021-07-14,9483
E12000007,London,region,2021-07-13,9420
E12000007,London,region,2021-07-12,8771
E12000007,London,region,2021-07-11,6833
E12000007,London,region,2021-07-10,15660
E12000007,London,region,2021-07-09,15498
E12000007,London,region,2021-07-08,16359
E12000007,London,region,2021-07-07,13352
E12000007,London,region,2021-07-06,11549
E12000007,London,region,2021-07-05,13633
E12000007,London,region,2021-07-04,13394
E12000007,London,region,2021-07-03,21831
E12000007,London,region,2021-07-02,18995
E12000007,London,region,2021-07-01,20682
E12000007,London,region,2021-06-30,21532
E12000007,London,region,2021-06-29,21209
E12000007,London,region,2021-06-28,21331
E12000007,London,region,2021-06-27,24927
E12000007,London,region,2021-06-26,39794
E12000007,London,region,2021-06-25,34001
E12000007,London,region,2021-06-24,36786
E12000007,London,region,2021-06-23,31404
E12000007,London,region,2021-06-22,29979
E12000007,London,region,2021-06-21,22910
E12000007,London,region,2021-06-20,33761
E12000007,London,region,2021-06-19,54626
E12000007,London,region,2021-06-18,39812
E12000007,London,region,2021-06-17,39045
E12000007,London,region,2021-06-16,33185
E12000007,London,region,2021-06-15,29811
E12000007,London,region,2021-06-14,22191
E12000007,London,region,2021-06-13,29264
E12000007,London,region,2021-06-12,46488
E12000007,London,region,2021-06-11,37795
E12000007,London,region,2021-06-10,36407
E12000007,London,region,2021-06-09,29819
E12000007,London,region,2021-06-08,22181
E12000007,London,region,2021-06-07,19073
E12000007,London,region,2021-06-06,28909
E12000007,London,region,2021-06-05,39079
E12000007,London,region,2021-06-04,33618
E12000007,London,region,2021-06-03,34303
E12000007,London,region,2021-06-02,28760
E12000007,London,region,2021-06-01,21399
E12000007,London,region,2021-05-31,24886
E12000007,London,region,2021-05-30,24217
E12000007,London,region,2021-05-29,36620
E12000007,London,region,2021-05-28,38179
E12000007,London,region,2021-05-27,46470
E12000007,London,region,2021-05-26,36749
E12000007,London,region,2021-05-25,29509
E12000007,London,region,2021-05-24,19446
E12000007,London,region,2021-05-23,22450
E12000007,London,region,2021-05-22,36045
E12000007,London,region,2021-05-21,35101
E12000007,London,region,2021-05-20,38310
E12000007,London,region,2021-05-19,36488
E12000007,London,region,2021-05-18,24214
E12000007,London,region,2021-05-17,18189
E12000007,London,region,2021-05-16,20020
E12000007,London,region,2021-05-15,35192
E12000007,London,region,2021-05-14,35669
E12000007,London,region,2021-05-13,31326
E12000007,London,region,2021-05-12,25053
E12000007,London,region,2021-05-11,20069
E12000007,London,region,2021-05-10,13938
E12000007,London,region,2021-05-09,10921
E12000007,London,region,2021-05-08,21035
E12000007,London,region,2021-05-07,21262
E12000007,London,region,2021-05-06,22071
E12000007,London,region,2021-05-05,21470
E12000007,London,region,2021-05-04,18543
E12000007,London,region,2021-05-03,9249
E12000007,London,region,2021-05-02,10576
E12000007,London,region,2021-05-01,19627
E12000007,London,region,2021-04-30,18842
E12000007,London,region,2021-04-29,20529
E12000007,London,region,2021-04-28,20470
E12000007,London,region,2021-04-27,14570
E12000007,London,region,2021-04-26,10503
E12000007,London,region,2021-04-25,7181
E12000007,London,region,2021-04-24,17590
E12000007,London,region,2021-04-23,16687
E12000007,London,region,2021-04-22,17967
E12000007,London,region,2021-04-21,19614
E12000007,London,region,2021-04-20,15972
E12000007,London,region,2021-04-19,14926
E12000007,London,region,2021-04-18,11571
E12000007,London,region,2021-04-17,18955
E12000007,London,region,2021-04-16,19160
E12000007,London,region,2021-04-15,16662
E12000007,London,region,2021-04-14,21851
E12000007,London,region,2021-04-13,5639
E12000007,London,region,2021-04-12,4255
E12000007,London,region,2021-04-11,6670
E12000007,London,region,2021-04-10,12122
E12000007,London,region,2021-04-09,9797
E12000007,London,region,2021-04-08,9105
E12000007,London,region,2021-04-07,8509
E12000007,London,region,2021-04-06,9434
E12000007,London,region,2021-04-05,4203
E12000007,London,region,2021-04-04,3327
E12000007,London,region,2021-04-03,10719
E12000007,London,region,2021-04-02,8730
E12000007,London,region,2021-04-01,15586
E12000007,London,region,2021-03-31,28830
E12000007,London,region,2021-03-30,21418
E12000007,London,region,2021-03-29,23587
E12000007,London,region,2021-03-28,24731
E12000007,London,region,2021-03-27,45379
E12000007,London,region,2021-03-26,47728
E12000007,London,region,2021-03-25,38544
E12000007,London,region,2021-03-24,37621
E12000007,London,region,2021-03-23,33586
E12000007,London,region,2021-03-22,33418
E12000007,London,region,2021-03-21,33242
E12000007,London,region,2021-03-20,66014
E12000007,London,region,2021-03-19,65144
E12000007,London,region,2021-03-18,48277
E12000007,London,region,2021-03-17,48540
E12000007,London,region,2021-03-16,43455
E12000007,London,region,2021-03-15,39150
E12000007,London,region,2021-03-14,22070
E12000007,London,region,2021-03-13,42977
E12000007,London,region,2021-03-12,37612
E12000007,London,region,2021-03-11,23133
E12000007,London,region,2021-03-10,32672
E12000007,London,region,2021-03-09,29244
E12000007,London,region,2021-03-08,21764
E12000007,London,region,2021-03-07,18827
E12000007,London,region,2021-03-06,47128
E12000007,London,region,2021-03-05,43246
E12000007,London,region,2021-03-04,37913
E12000007,London,region,2021-03-03,32629
E12000007,London,region,2021-03-02,29773
E12000007,London,region,2021-03-01,21472
E12000007,London,region,2021-02-28,23080
E12000007,London,region,2021-02-27,50026
E12000007,London,region,2021-02-26,55756
E12000007,London,region,2021-02-25,57582
E12000007,London,region,2021-02-24,54304
E12000007,London,region,2021-02-23,45851
E12000007,London,region,2021-02-22,23652
E12000007,London,region,2021-02-21,14798
E12000007,London,region,2021-02-20,40753
E12000007,London,region,2021-02-19,46299
E12000007,London,region,2021-02-18,50343
E12000007,London,region,2021-02-17,55425
E12000007,London,region,2021-02-16,44546
E12000007,London,region,2021-02-15,25947
E12000007,London,region,2021-02-14,29093
E12000007,London,region,2021-02-13,38804
E12000007,London,region,2021-02-12,49386
E12000007,London,region,2021-02-11,43679
E12000007,London,region,2021-02-10,34052
E12000007,London,region,2021-02-09,30043
E12000007,London,region,2021-02-08,22474
E12000007,London,region,2021-02-07,19896
E12000007,London,region,2021-02-06,36087
E12000007,London,region,2021-02-05,44587
E12000007,London,region,2021-02-04,42216
E12000007,London,region,2021-02-03,37428
E12000007,London,region,2021-02-02,34551
E12000007,London,region,2021-02-01,33257
E12000007,London,region,2021-01-31,40035
E12000007,London,region,2021-01-30,48315
E12000007,London,region,2021-01-29,55492
E12000007,London,region,2021-01-28,43966
E12000007,London,region,2021-01-27,35920
E12000007,London,region,2021-01-26,31892
E12000007,London,region,2021-01-25,25166
E12000007,London,region,2021-01-24,22777
E12000007,London,region,2021-01-23,44036
E12000007,London,region,2021-01-22,46603
E12000007,London,region,2021-01-21,37670
E12000007,London,region,2021-01-20,38956
E12000007,London,region,2021-01-19,34010
E12000007,London,region,2021-01-18,15767
E12000007,London,region,2021-01-17,16494
E12000007,London,region,2021-01-16,29340
E12000007,London,region,2021-01-15,39663
E12000007,London,region,2021-01-14,38519
E12000007,London,region,2021-01-13,30239
E12000007,London,region,2021-01-12,17991
E12000007,London,region,2021-01-11,13261
E12000007,London,region,2021-01-10,11224
E12000007,London,region,2021-01-09,17424
E12000007,London,region,2021-01-08,25883
E12000007,London,region,2021-01-07,21125
E12000007,London,region,2021-01-06,14518
E12000007,London,region,2021-01-05,9894
E12000007,London,region,2021-01-04,4498
E12000007,London,region,2021-01-03,861
E12000007,London,region,2021-01-02,3001
E12000007,London,region,2021-01-01,2932
E12000007,London,region,2020-12-31,12099
E12000007,London,region,2020-12-30,14471
E12000007,London,region,2020-12-29,6925
E12000007,London,region,2020-12-28,1097
E12000007,London,region,2020-12-27,988
E12000007,London,region,2020-12-26,816
E12000007,London,region,2020-12-25,195
E12000007,London,region,2020-12-24,2241
E12000007,London,region,2020-12-23,6022
E12000007,London,region,2020-12-22,6829
E12000007,London,region,2020-12-21,7525
E12000007,London,region,2020-12-20,8782
E12000007,London,region,2020-12-19,6892
E12000007,London,region,2020-12-18,10093
E12000007,London,region,2020-12-17,11376
E12000007,London,region,2020-12-16,10940
E12000007,London,region,2020-12-15,4810
E12000007,London,region,2020-12-14,1357
E12000007,London,region,2020-12-13,46
E12000007,London,region,2020-12-12,867
E12000007,London,region,2020-12-11,1430
E12000007,London,region,2020-12-10,1412
E12000007,London,region,2020-12-09,877
E12000007,London,region,2020-12-08,548
E12000008,South East,region,2022-04-26,373
E12000008,South East,region,2022-04-25,350
E12000008,South East,region,2022-04-24,403
E12000008,South East,region,2022-04-23,863
E12000008,South East,region,2022-04-22,563
E12000008,South East,region,2022-04-21,618
E12000008,South East,region,2022-04-20,530
E12000008,South East,region,2022-04-19,545
E12000008,South East,region,2022-04-18,156
E12000008,South East,region,2022-04-17,127
E12000008,South East,region,2022-04-16,578
E12000008,South East,region,2022-04-15,321
E12000008,South East,region,2022-04-14,597
E12000008,South East,region,2022-04-13,543
E12000008,South East,region,2022-04-12,546
E12000008,South East,region,2022-04-11,534
E12000008,South East,region,2022-04-10,408
E12000008,South East,region,2022-04-09,815
E12000008,South East,region,2022-04-08,557
E12000008,South East,region,2022-04-07,514
E12000008,South East,region,2022-04-06,476
E12000008,South East,region,2022-04-05,382
E12000008,South East,region,2022-04-04,439
E12000008,South East,region,2022-04-03,385
E12000008,South East,region,2022-04-02,747
E12000008,South East,region,2022-04-01,441
E12000008,South East,region,2022-03-31,523
E12000008,South East,region,2022-03-30,469
E12000008,South East,region,2022-03-29,404
E12000008,South East,region,2022-03-28,366
E12000008,South East,region,2022-03-27,260
E12000008,South East,region,2022-03-26,904
E12000008,South East,region,2022-03-25,547
E12000008,South East,region,2022-03-24,532
E12000008,South East,region,2022-03-23,533
E12000008,South East,region,2022-03-22,502
E12000008,South East,region,2022-03-21,490
E12000008,South East,region,2022-03-20,393
E12000008,South East,region,2022-03-19,928
E12000008,South East,region,2022-03-18,564
E12000008,South East,region,2022-03-17,564
E12000008,South East,region,2022-03-16,623
E12000008,South East,region,2022-03-15,555
E12000008,South East,region,2022-03-14,440
E12000008,South East,region,2022-03-13,408
E12000008,South East,region,2022-03-12,1029
E12000008,South East,region,2022-03-11,592
E12000008,South East,region,2022-03-10,720
E12000008,South East,region,2022-03-09,765
E12000008,South East,region,2022-03-08,583
E12000008,South East,region,2022-03-07,518
E12000008,South East,region,2022-03-06,373
E12000008,South East,region,2022-03-05,1020
E12000008,South East,region,2022-03-04,708
E12000008,South East,region,2022-03-03,735
E12000008,South East,region,2022-03-02,742
E12000008,South East,region,2022-03-01,669
E12000008,South East,region,2022-02-28,729
E12000008,South East,region,2022-02-27,470
E12000008,South East,region,2022-02-26,1195
E12000008,South East,region,2022-02-25,876
E12000008,South East,region,2022-02-24,948
E12000008,South East,region,2022-02-23,980
E12000008,South East,region,2022-02-22,790
E12000008,South East,region,2022-02-21,735
E12000008,South East,region,2022-02-20,455
E12000008,South East,region,2022-02-19,1333
E12000008,South East,region,2022-02-18,358
E12000008,South East,region,2022-02-17,1122
E12000008,South East,region,2022-02-16,1052
E12000008,South East,region,2022-02-15,982
E12000008,South East,region,2022-02-14,649
E12000008,South East,region,2022-02-13,581
E12000008,South East,region,2022-02-12,1813
E12000008,South East,region,2022-02-11,1369
E12000008,South East,region,2022-02-10,1330
E12000008,South East,region,2022-02-09,1332
E12000008,South East,region,2022-02-08,1164
E12000008,South East,region,2022-02-07,1148
E12000008,South East,region,2022-02-06,696
E12000008,South East,region,2022-02-05,1766
E12000008,South East,region,2022-02-04,1320
E12000008,South East,region,2022-02-03,1606
E12000008,South East,region,2022-02-02,1478
E12000008,South East,region,2022-02-01,1537
E12000008,South East,region,2022-01-31,1341
E12000008,South East,region,2022-01-30,1358
E12000008,South East,region,2022-01-29,2498
E12000008,South East,region,2022-01-28,1896
E12000008,South East,region,2022-01-27,2062
E12000008,South East,region,2022-01-26,1970
E12000008,South East,region,2022-01-25,1629
E12000008,South East,region,2022-01-24,1746
E12000008,South East,region,2022-01-23,1848
E12000008,South East,region,2022-01-22,2892
E12000008,South East,region,2022-01-21,2351
E12000008,South East,region,2022-01-20,2889
E12000008,South East,region,2022-01-19,2049
E12000008,South East,region,2022-01-18,2248
E12000008,South East,region,2022-01-17,2187
E12000008,South East,region,2022-01-16,2597
E12000008,South East,region,2022-01-15,4084
E12000008,South East,region,2022-01-14,2692
E12000008,South East,region,2022-01-13,2899
E12000008,South East,region,2022-01-12,2576
E12000008,South East,region,2022-01-11,2232
E12000008,South East,region,2022-01-10,2429
E12000008,South East,region,2022-01-09,2947
E12000008,South East,region,2022-01-08,4468
E12000008,South East,region,2022-01-07,2828
E12000008,South East,region,2022-01-06,3170
E12000008,South East,region,2022-01-05,3026
E12000008,South East,region,2022-01-04,2997
E12000008,South East,region,2022-01-03,3077
E12000008,South East,region,2022-01-02,1774
E12000008,South East,region,2022-01-01,344
E12000008,South East,region,2021-12-31,2390
